gsm,UMAP1,UMAP2,UMAP3,condition,timepoint,viral_molecules,log_viral
GSM2992807,10.886551,10.603183,4.3929105,Control,12h,1,0.3010299956639812
GSM2992808,10.128718,8.220712,6.051734,Control,12h,2,0.47712125471966244
GSM2992809,10.283988,10.972958,3.8914094,Control,12h,0,0.0
GSM2992810,11.1847725,10.138436,5.3849316,Control,12h,0,0.0
GSM2992811,9.694108,11.414526,4.822268,Control,12h,0,0.0
GSM2992812,10.701944,7.7177496,6.5606933,Control,12h,0,0.0
GSM2992813,10.782641,10.433809,4.753204,Control,12h,1,0.3010299956639812
GSM2992814,11.364543,10.847365,3.8040965,Control,12h,0,0.0
GSM2992815,10.543438,9.958203,4.4797816,Control,12h,0,0.0
GSM2992816,11.361202,10.084424,6.382956,Control,12h,0,0.0
GSM2992817,10.273945,8.168715,6.5682297,Control,12h,0,0.0
GSM2992818,11.236389,10.231916,4.1066833,Control,12h,0,0.0
GSM2992819,9.76979,7.0082793,3.7406259,Control,12h,0,0.0
GSM2992820,11.594697,9.622984,4.9465446,Control,12h,0,0.0
GSM2992821,9.893182,8.352984,6.8472037,Control,12h,0,0.0
GSM2992822,11.852168,8.011956,3.5307105,Control,12h,0,0.0
GSM2992823,11.414648,8.769939,4.1404715,Control,12h,0,0.0
GSM2992824,10.845269,9.705333,5.2751284,Control,12h,0,0.0
GSM2992825,11.41596,6.665954,6.4219747,Control,12h,0,0.0
GSM2992826,13.061419,5.750595,6.432736,Control,12h,0,0.0
GSM2992827,11.09809,10.391153,4.128062,Control,12h,0,0.0
GSM2992828,10.182933,8.394471,6.5916433,Control,12h,0,0.0
GSM2992829,10.069582,8.242537,6.313471,Control,12h,0,0.0
GSM2992830,12.966117,5.6154304,6.204485,Control,12h,0,0.0
GSM2992831,13.05307,5.804782,6.641433,DENV,12h,2,0.47712125471966244
GSM2992832,10.727179,8.910022,5.1960545,DENV,12h,2,0.47712125471966244
GSM2992833,11.612358,8.988074,5.1616406,DENV,12h,40,1.6127838567197355
GSM2992834,11.245329,10.15532,6.152397,DENV,12h,81,1.9138138523837167
GSM2992835,9.981802,10.831138,6.154276,DENV,12h,67,1.8325089127062364
GSM2992836,10.034241,8.797629,5.5967317,DENV,12h,218,2.3404441148401185
GSM2992837,10.115712,9.009685,5.7311597,DENV,12h,17,1.255272505103306
GSM2992838,12.155669,8.771445,5.3657384,DENV,12h,6,0.8450980400142568
GSM2992839,10.726247,11.27625,5.0882597,DENV,12h,20,1.3222192947339193
GSM2992840,11.450214,7.667986,4.016299,DENV,12h,0,0.0
GSM2992841,12.972883,5.490517,6.267701,DENV,12h,26,1.4313637641589874
GSM2992842,10.842146,8.255526,5.545851,DENV,12h,0,0.0
GSM2992843,11.338034,9.146371,4.818537,DENV,12h,30,1.4913616938342726
GSM2992844,10.435665,7.838168,5.8685083,DENV,12h,148,2.173186268412274
GSM2992845,11.410591,10.10381,5.8069468,DENV,12h,11,1.0791812460476249
GSM2992846,10.819136,6.559126,3.4027176,DENV,12h,20,1.3222192947339193
GSM2992847,10.981395,7.2387333,3.9551435,DENV,12h,33,1.5314789170422551
GSM2992848,10.91465,10.200027,5.6006627,DENV,12h,8,0.9542425094393249
GSM2992849,10.901008,8.7093,5.8656855,DENV,12h,0,0.0
GSM2992850,10.747216,8.076039,4.4557037,DENV,12h,0,0.0
GSM2992851,10.841386,9.399673,4.5061255,DENV,12h,6,0.8450980400142568
GSM2992852,10.624823,6.554368,3.388911,DENV,12h,8,0.9542425094393249
GSM2992853,10.095503,10.6542015,5.986879,DENV,12h,3,0.6020599913279624
GSM2992854,9.786686,10.445782,6.1190405,DENV,12h,117,2.0718820073061255
GSM2992855,11.006726,10.768724,5.236504,DENV,12h,21,1.3424226808222062
GSM2992856,9.599718,6.599995,4.980138,DENV,12h,693,2.841359470454855
GSM2992857,11.235409,10.38321,5.327507,DENV,12h,27,1.4471580313422192
GSM2992858,9.884709,7.7286086,7.036274,DENV,12h,311,2.494154594018443
GSM2992859,10.946459,10.303844,4.8247895,DENV,12h,66,1.8260748027008264
GSM2992860,9.857342,9.040184,4.749048,DENV,12h,113,2.0569048513364727
GSM2992861,10.485319,10.6125555,3.5763242,DENV,12h,0,0.0
GSM2992862,9.782188,7.428976,6.8039823,DENV,12h,320,2.506505032404872
GSM2992863,11.117811,10.556348,5.1955304,DENV,12h,8,0.9542425094393249
GSM2992864,10.225125,7.7187243,6.875954,DENV,12h,33,1.5314789170422551
GSM2992865,15.088876,7.759782,5.324387,DENV,12h,0,0.0
GSM2992866,10.702726,6.4215393,3.5059443,DENV,12h,10,1.041392685158225
GSM2992867,10.9120655,10.717268,5.0994315,DENV,12h,79,1.9030899869919435
GSM2992868,11.09545,9.968507,4.9518213,DENV,12h,12,1.1139433523068367
GSM2992869,9.662176,8.399321,6.3243747,DENV,12h,0,0.0
GSM2992870,10.711115,11.08789,4.8874226,DENV,12h,0,0.0
GSM2992871,10.87103,10.446983,4.8353076,DENV,12h,49,1.6989700043360187
GSM2992872,10.464877,7.9282713,5.8801594,DENV,12h,13,1.146128035678238
GSM2992873,11.004667,10.615463,5.5185857,DENV,12h,247,2.3944516808262164
GSM2992874,9.924929,7.062081,5.3635235,DENV,12h,153,2.187520720836463
GSM2992875,10.953322,6.9827237,3.2262034,DENV,12h,0,0.0
GSM2992876,11.160623,10.089195,4.826172,DENV,12h,10,1.041392685158225
GSM2992877,10.954123,8.04754,4.180121,DENV,12h,0,0.0
GSM2992878,10.526446,10.866696,6.295282,DENV,12h,32,1.5185139398778875
GSM2992879,11.392651,10.516117,3.7128584,DENV,12h,0,0.0
GSM2992880,10.636776,10.688464,3.97816,DENV,12h,22,1.3617278360175928
GSM2992881,9.77337,7.332161,5.9493394,DENV,12h,0,0.0
GSM2992882,10.696301,7.3773074,2.723951,DENV,12h,14,1.1760912590556813
GSM2992883,9.52224,7.747855,6.8902903,DENV,12h,349,2.5440680443502757
GSM2992884,10.835133,9.475597,7.0370893,DENV,12h,0,0.0
GSM2992885,10.138076,9.225938,5.40426,DENV,12h,0,0.0
GSM2992886,9.915601,11.570465,4.36874,DENV,12h,66,1.8260748027008264
GSM2992887,10.76809,11.080568,5.151773,DENV,12h,77,1.8920946026904804
GSM2992889,9.516023,8.370074,2.5582814,DENV,12h,52,1.7242758696007892
GSM2992890,9.734107,8.958707,5.0133624,DENV,12h,60,1.7853298350107671
GSM2992891,10.747979,10.830867,4.7129407,DENV,12h,51,1.7160033436347992
GSM2992894,10.374139,8.667583,7.437851,DENV,12h,4,0.6989700043360189
GSM2992895,11.254055,10.078422,6.142003,DENV,12h,50,1.7075701760979363
GSM2992896,10.629064,9.024786,7.2630854,DENV,12h,0,0.0
GSM2992897,10.9343605,9.280042,4.569744,DENV,12h,1,0.3010299956639812
GSM2992898,10.447195,6.771193,4.625445,DENV,12h,0,0.0
GSM2992899,10.171502,9.600157,4.6913953,DENV,12h,130,2.1172712956557644
GSM2992900,10.590408,9.270163,5.4755664,DENV,12h,87,1.9444826721501687
GSM2992901,10.2274065,10.610529,3.9087853,DENV,12h,52,1.7242758696007892
GSM2992902,10.924061,7.062008,3.816383,DENV,12h,6,0.8450980400142568
GSM2992903,10.752845,7.344564,4.3158994,DENV,12h,73,1.8692317197309762
GSM2992905,10.385552,7.432065,4.7596674,DENV,12h,0,0.0
GSM2992906,10.978062,9.99879,3.9509754,DENV,12h,13,1.146128035678238
GSM2992908,10.746948,6.6504493,2.9740856,DENV,12h,0,0.0
GSM2992910,10.733182,7.5731626,4.0578647,DENV,12h,20,1.3222192947339193
GSM2992911,10.732351,9.841373,5.474366,DENV,12h,1,0.3010299956639812
GSM2992912,10.32791,11.288886,4.785104,DENV,12h,0,0.0
GSM2992914,10.181527,8.637575,7.431232,DENV,12h,29,1.4771212547196624
GSM2992915,9.611229,8.543768,7.142151,DENV,12h,162,2.2121876044039577
GSM2992916,9.890106,9.769711,4.635525,DENV,12h,157,2.1986570869544226
GSM2992917,10.398983,11.426261,4.661738,DENV,12h,43,1.6434526764861874
GSM2992918,9.292362,9.505167,6.4944744,DENV,12h,666,2.824125833916549
GSM2992919,9.8405695,7.5994253,7.358408,DENV,12h,52,1.7242758696007892
GSM2992920,10.769097,8.1320095,2.8901203,DENV,12h,1,0.3010299956639812
GSM2992922,10.851286,7.8608236,3.8014936,DENV,12h,21,1.3424226808222062
GSM2992923,10.823581,7.43562,4.0600195,DENV,12h,0,0.0
GSM2992925,11.26383,9.221504,4.8809137,DENV,12h,0,0.0
GSM2992926,9.9171295,11.3229475,5.265164,DENV,12h,100,2.0043213737826426
GSM2992927,9.473712,6.5077963,4.7772794,DENV,12h,0,0.0
GSM2992928,10.876779,11.187094,5.033322,DENV,12h,18,1.2787536009528289
GSM2992929,10.991827,6.689818,3.581382,DENV,12h,1,0.3010299956639812
GSM2992932,11.71723,8.73785,5.0673976,DENV,12h,0,0.0
GSM2992933,9.960897,7.4344506,6.2971992,DENV,12h,59,1.7781512503836436
GSM2992934,9.850212,8.170918,6.6850767,DENV,12h,7,0.9030899869919435
GSM2992935,10.825222,10.478002,4.895035,DENV,12h,28,1.462397997898956
GSM2992936,10.131725,7.131492,6.4568834,DENV,12h,98,1.99563519459755
GSM2992937,10.142181,8.862455,6.035633,DENV,12h,103,2.0170333392987803
GSM2992938,10.987394,7.817457,4.299139,DENV,12h,35,1.5563025007672873
GSM2992939,9.474747,10.786685,5.9324446,DENV,12h,56,1.7558748556724915
GSM2992940,10.228365,9.316626,4.611381,DENV,12h,2,0.47712125471966244
GSM2992941,10.784383,10.68471,4.3523483,DENV,12h,5,0.7781512503836436
GSM2992943,11.337538,8.969854,5.4997683,DENV,12h,0,0.0
GSM2992944,9.651735,8.10662,6.721351,DENV,12h,1,0.3010299956639812
GSM2992945,10.746834,10.2434845,4.548405,DENV,12h,0,0.0
GSM2992946,10.542951,10.509549,5.9513245,DENV,12h,61,1.792391689498254
GSM2992947,11.310867,8.984041,5.1909084,DENV,12h,5,0.7781512503836436
GSM2992948,10.992857,9.645951,6.8247185,DENV,12h,0,0.0
GSM2992949,10.675499,9.342176,7.051675,DENV,12h,43,1.6434526764861874
GSM2992950,13.013721,5.6306314,6.5082045,DENV,12h,0,0.0
GSM2992951,11.879487,8.962074,5.2060575,DENV,12h,128,2.110589710299249
GSM2992952,11.242062,7.8386626,4.168901,DENV,12h,1484,3.171726453653231
GSM2992953,10.700792,9.794248,5.3837323,DENV,12h,613,2.788168371141168
GSM2992954,11.035915,8.394475,6.178521,DENV,12h,621,2.7937903846908188
GSM2992955,11.797462,9.221496,5.2895317,DENV,12h,253,2.404833716619938
GSM2992956,11.572146,9.328297,5.93955,DENV,12h,220,2.3443922736851106
GSM2992957,9.447884,10.4342375,5.8142,DENV,12h,197,2.296665190261531
GSM2992958,10.665145,9.258172,3.849468,DENV,12h,163,2.214843848047698
GSM2992959,11.561626,9.125682,4.989629,DENV,12h,319,2.505149978319906
GSM2992960,11.202746,10.3055725,5.123523,DENV,12h,122,2.089905111439398
GSM2992961,11.305006,9.959286,4.9153185,DENV,12h,986,2.9943171526696366
GSM2992962,11.042087,10.436839,5.4664783,DENV,12h,368,2.56702636615906
GSM2992963,9.795299,7.9338326,6.977131,DENV,12h,169,2.230448921378274
GSM2992964,11.36882,9.444798,5.2913213,DENV,12h,1190,3.0759117614827773
GSM2992965,11.106388,11.055901,4.455396,DENV,12h,442,2.6464037262230695
GSM2992966,11.2971325,7.7024355,3.8550913,DENV,12h,516,2.7134905430939424
GSM2992967,11.663085,8.522073,4.9956427,DENV,12h,677,2.8312296938670634
GSM2992968,10.643569,9.662015,5.08808,DENV,12h,171,2.2355284469075487
GSM2992969,9.757518,7.1534405,6.425018,DENV,12h,3738,3.5727554651542195
GSM2992970,9.9307375,8.665507,6.1103234,DENV,12h,2577,3.4112829130173843
GSM2992971,9.713991,8.094944,7.246666,DENV,12h,563,2.751279103983342
GSM2992972,11.342357,8.335495,4.3248634,DENV,12h,180,2.2576785748691846
GSM2992973,9.869469,8.662345,6.0869427,DENV,12h,948,2.977266212427293
GSM2992974,11.208486,10.27767,6.3532157,DENV,12h,1312,3.118264726089479
GSM2992975,9.853236,8.425879,7.1455564,DENV,12h,3215,3.5073160400764136
GSM2992976,10.837941,6.592894,3.3348215,DENV,12h,100,2.0043213737826426
GSM2992978,11.189778,9.842393,5.712521,DENV,12h,886,2.9479236198317262
GSM2992979,10.844378,10.007562,5.306254,DENV,12h,377,2.577491799837225
GSM2992980,10.157993,9.523647,6.3654237,DENV,12h,553,2.74350976472843
GSM2992981,10.38702,11.107817,4.9351645,DENV,12h,624,2.7958800173440754
GSM2992982,11.011838,10.499977,5.5604334,DENV,12h,206,2.315970345456918
GSM2992983,10.87918,9.652495,5.7117286,DENV,12h,2317,3.3651134316275773
GSM2992984,10.943837,7.655412,4.105722,DENV,12h,112,2.05307844348342
GSM2992985,11.0998335,10.734123,4.8223586,DENV,12h,543,2.73559889969818
GSM2992986,11.262071,9.606067,5.3664656,DENV,12h,1823,3.2610248339923973
GSM2992987,10.364804,9.870023,6.170076,DENV,12h,217,2.3384564936046046
GSM2992988,10.920564,8.55939,6.526789,DENV,12h,1389,3.143014800254095
GSM2992989,10.902184,9.470314,6.005149,DENV,12h,2777,3.4437322414015967
GSM2992990,11.335236,8.926115,5.483362,DENV,12h,2140,3.3306166672944384
GSM2992991,10.618884,10.064467,5.7764573,DENV,12h,1107,3.044539760392411
GSM2992993,10.458634,11.451354,4.7515593,DENV,12h,184,2.2671717284030137
GSM2992994,10.058887,7.2950945,7.0404005,DENV,12h,8485,3.928703027430597
GSM2992995,10.82665,6.6996455,3.7039502,DENV,12h,13,1.146128035678238
GSM2992996,10.319713,9.005578,5.397248,DENV,12h,683,2.835056101720116
GSM2992997,11.008415,7.3222723,4.014865,DENV,12h,960,2.9827233876685453
GSM2992998,10.0441675,7.603437,7.669525,DENV,12h,4660,3.6684791029325856
GSM2992999,10.743019,9.896074,5.454193,DENV,12h,1084,3.0354297381845483
GSM2993000,10.790933,10.599056,6.3358283,DENV,12h,828,2.9185545305502734
GSM2993001,10.9190445,9.323971,5.670848,DENV,12h,1119,3.0492180226701815
GSM2993002,9.647712,11.022052,5.762418,DENV,12h,224,2.3521825181113627
GSM2993003,11.34935,9.139592,4.811808,DENV,12h,270,2.432969290874406
GSM2993004,10.015245,10.902157,6.0457106,DENV,12h,1796,3.2545480771089736
GSM2993005,11.014592,9.6232,5.677338,DENV,12h,618,2.791690649020118
GSM2993006,10.591731,9.605778,6.264525,DENV,12h,1053,3.022840610876528
GSM2993009,11.140075,9.097244,5.880268,DENV,12h,176,2.2479732663618064
GSM2993013,11.434694,9.755349,4.6171846,DENV,12h,175,2.24551266781415
GSM2993014,11.178991,10.460388,5.121564,DENV,12h,195,2.292256071356476
GSM2993015,10.089635,10.37011,5.8685575,DENV,12h,1191,3.076276255404218
GSM2993016,11.174303,11.089493,4.1604137,DENV,12h,397,2.5998830720736876
GSM2993017,11.086566,10.934876,4.495202,DENV,12h,831,2.920123326290724
GSM2993018,11.82113,9.255783,5.614385,DENV,12h,34,1.5440680443502757
GSM2993019,9.977301,9.689035,5.832411,DENV,12h,267,2.428134794028789
GSM2993020,9.830463,11.225815,4.523651,DENV,12h,193,2.287801729930226
GSM2993021,11.18654,10.676793,3.316972,DENV,12h,350,2.545307116465824
GSM2993022,10.033293,7.693568,7.3569756,DENV,12h,808,2.9079485216122722
GSM2993023,11.271942,10.231403,5.533509,DENV,12h,397,2.5998830720736876
GSM2993024,10.890235,9.835507,6.286735,DENV,12h,310,2.4927603890268375
GSM2993025,10.015084,8.378389,6.4525266,DENV,12h,1023,3.010299956639812
GSM2993026,11.612791,9.085517,5.005187,DENV,12h,54,1.7403626894942439
GSM2993027,10.935378,10.127212,5.590922,DENV,12h,1701,3.230959555748569
GSM2993028,11.406005,10.233914,5.3950605,DENV,12h,782,2.8937617620579434
GSM2993029,11.158651,7.391872,3.62678,DENV,12h,1710,3.2332500095411003
GSM2993030,10.981268,9.705509,3.8376493,DENV,12h,181,2.2600713879850747
GSM2993031,10.272127,8.923229,5.042279,DENV,12h,2274,3.3569814009931314
GSM2993032,11.280722,10.9202175,4.132281,DENV,12h,439,2.6434526764861874
GSM2993033,11.1707,9.837782,3.2229505,DENV,12h,189,2.278753600952829
GSM2993034,10.8467245,7.9044657,6.952528,DENV,12h,11479,4.059941888061955
GSM2993035,11.476157,9.433539,5.292915,DENV,12h,332,2.5224442335063197
GSM2993036,11.48718,8.306759,4.6129074,DENV,12h,859,2.934498451243568
GSM2993037,10.839006,8.141927,4.402308,DENV,12h,73,1.8692317197309762
GSM2993038,9.393298,6.456452,4.605222,DENV,12h,261,2.4183012913197452
GSM2993039,10.487879,10.851911,5.249356,DENV,12h,928,2.968015713993642
GSM2993040,10.304353,10.978149,4.456461,DENV,12h,598,2.7774268223893115
GSM2993041,10.69339,8.71501,5.9922156,DENV,12h,1392,3.1439511164239633
GSM2993043,11.329919,9.722745,5.588566,DENV,12h,502,2.7015679850559273
GSM2993044,10.645528,9.810621,6.080261,DENV,12h,658,2.8188854145940097
GSM2993045,10.654896,9.466209,6.3864503,DENV,12h,452,2.656098202012832
GSM2993046,11.123569,7.199999,3.4865797,DENV,12h,500,2.699837725867246
GSM2993047,11.135831,10.569406,4.4784665,DENV,12h,673,2.82865989653532
GSM2993048,9.384833,6.3467326,4.4565988,DENV,12h,1626,3.2113875529368587
GSM2993049,10.757691,11.10153,5.0789833,DENV,12h,837,2.9232440186302764
GSM2993050,10.843764,9.723929,6.062956,DENV,12h,2271,3.3564083270389813
GSM2993051,11.083072,11.030847,4.3747163,DENV,12h,86,1.9395192526186185
GSM2993052,11.35198,8.554652,4.589917,DENV,12h,294,2.469822015978163
GSM2993053,10.628644,10.662903,6.200765,DENV,12h,1039,3.0170333392987803
GSM2993054,10.693132,9.071709,4.300952,DENV,12h,745,2.8727388274726686
GSM2993055,10.045666,11.52586,4.8010445,DENV,12h,2094,3.3211840273023143
GSM2993056,11.254447,10.818273,4.5078278,DENV,12h,2678,3.427972713608209
GSM2993057,11.300267,8.45598,4.6744246,DENV,12h,472,2.6748611407378116
GSM2993058,11.402927,9.867222,5.556068,DENV,12h,1081,3.0342272607705505
GSM2993059,10.6765995,10.654788,6.408112,DENV,12h,772,2.888179493918325
GSM2993060,11.066701,10.423763,6.336137,DENV,12h,393,2.595496221825574
GSM2993061,9.662043,7.49276,4.38703,DENV,12h,2360,3.373095987078727
GSM2993062,11.4374485,9.139301,5.898058,DENV,12h,492,2.69284691927723
GSM2993063,10.389324,11.147104,4.5332394,DENV,12h,1246,3.0958664534785427
GSM2993064,10.223543,8.9189005,6.2166834,DENV,12h,2047,3.3113299523037933
GSM2993065,10.992625,6.7913504,3.492466,DENV,12h,1080,3.03382569395331
GSM2993066,10.82075,8.12799,5.0290327,DENV,12h,1483,3.171433900943008
GSM2993067,10.589441,11.377588,4.98394,DENV,12h,2187,3.340047317661393
GSM2993068,10.952435,9.172913,6.166749,DENV,12h,895,2.9523080096621253
GSM2993069,9.506517,10.782749,6.0252147,DENV,12h,4469,3.6503075231319366
GSM2993070,11.186324,9.166323,6.0245967,DENV,12h,242,2.385606273598312
GSM2993071,10.743118,11.255357,4.211275,DENV,12h,601,2.7795964912578244
GSM2993072,9.784281,10.722925,6.03694,DENV,12h,1455,3.1631613749770184
GSM2993073,11.395588,8.063075,4.4729977,DENV,12h,371,2.5705429398818973
GSM2993074,10.452664,9.276391,6.3549075,DENV,12h,1339,3.1271047983648077
GSM2993075,11.351382,9.547838,6.2011614,DENV,12h,1101,3.042181594515766
GSM2993076,12.656213,5.9742494,6.4599714,DENV,12h,1463,3.165541076722373
GSM2993077,11.512203,9.242454,5.080543,DENV,12h,79,1.9030899869919435
GSM2993078,9.588042,7.619031,6.69221,DENV,12h,925,2.9666109866819346
GSM2993079,11.520684,8.784589,5.137729,DENV,12h,494,2.694605198933569
GSM2993080,10.821871,7.4756823,6.7175746,DENV,12h,615,2.7895807121644256
GSM2993081,11.171451,7.1149883,6.3868203,DENV,12h,2142,3.3310221710418286
GSM2993082,10.40472,7.1475716,6.2956676,Control,24h,0,0.0
GSM2993083,11.756184,7.937097,2.8845592,Control,24h,0,0.0
GSM2993084,9.740059,10.177241,5.813676,Control,24h,0,0.0
GSM2993085,11.435689,7.9247737,3.4603775,Control,24h,0,0.0
GSM2993086,10.436069,7.4840884,6.0098734,Control,24h,0,0.0
GSM2993087,11.329552,8.224383,2.6993954,Control,24h,0,0.0
GSM2993088,10.674658,8.253776,4.0904846,Control,24h,0,0.0
GSM2993089,10.370265,8.430824,4.8163047,Control,24h,0,0.0
GSM2993090,11.856564,9.707843,3.672751,Control,24h,0,0.0
GSM2993091,8.131845,9.925095,4.734577,Control,24h,0,0.0
GSM2993092,10.290113,6.613301,3.3795388,Control,24h,0,0.0
GSM2993093,11.052984,10.15366,3.0009487,Control,24h,0,0.0
GSM2993094,9.819028,9.855879,5.4648566,Control,24h,0,0.0
GSM2993095,10.225942,7.3769474,6.8157225,Control,24h,0,0.0
GSM2993096,10.199013,8.270975,3.7516239,Control,24h,0,0.0
GSM2993097,9.523736,7.9484744,5.497848,Control,24h,0,0.0
GSM2993099,10.729859,7.3150215,2.341525,Control,24h,0,0.0
GSM2993100,9.726259,6.999782,5.775698,Control,24h,0,0.0
GSM2993101,10.780615,8.768789,4.1427546,Control,24h,0,0.0
GSM2993102,11.25724,10.116865,3.5524101,Control,24h,0,0.0
GSM2993103,10.3797655,10.14338,3.5776756,Control,24h,0,0.0
GSM2993104,10.86863,7.872373,6.2678103,Control,24h,0,0.0
GSM2993105,10.908478,9.498897,2.8925445,Control,24h,0,0.0
GSM2993106,10.983171,8.671027,4.472818,Control,24h,0,0.0
GSM2993107,9.867678,9.803418,3.879741,Control,24h,0,0.0
GSM2993108,10.149593,10.693633,3.005917,Control,24h,0,0.0
GSM2993109,10.166741,10.001628,5.1573935,Control,24h,0,0.0
GSM2993110,10.186672,9.75921,3.4006002,Control,24h,0,0.0
GSM2993111,9.512001,6.5877237,4.904805,Control,24h,0,0.0
GSM2993112,11.116111,9.874947,3.0827987,Control,24h,0,0.0
GSM2993113,10.414395,6.8437057,3.476964,Control,24h,0,0.0
GSM2993114,10.668639,9.622838,2.9161806,Control,24h,0,0.0
GSM2993115,10.6982355,7.574792,2.665459,Control,24h,0,0.0
GSM2993116,8.535357,9.299589,4.2221336,Control,24h,0,0.0
GSM2993117,10.061728,7.241773,6.8695655,Control,24h,0,0.0
GSM2993118,11.274643,7.7736993,2.5316072,Control,24h,0,0.0
GSM2993119,10.2865715,8.036915,3.0009875,Control,24h,0,0.0
GSM2993120,9.86045,9.47939,3.6473773,Control,24h,0,0.0
GSM2993121,10.87853,10.066176,3.607191,Control,24h,0,0.0
GSM2993122,10.259606,9.31324,4.5280366,Control,24h,0,0.0
GSM2993123,10.11715,7.7831564,5.6891284,Control,24h,0,0.0
GSM2993124,9.247999,6.9099874,5.4034133,Control,24h,0,0.0
GSM2993125,9.7416935,9.018963,3.7535403,Control,24h,0,0.0
GSM2993126,11.538997,8.592615,3.2622194,Control,24h,0,0.0
GSM2993127,11.009215,7.9687963,3.8699598,Control,24h,0,0.0
GSM2993128,8.2547035,9.489064,4.351854,Control,24h,0,0.0
GSM2993129,10.554617,7.3926454,2.843145,Control,24h,0,0.0
GSM2993130,10.902786,7.700314,2.5363443,Control,24h,1,0.3010299956639812
GSM2993131,10.550612,10.846707,3.4979885,Control,24h,0,0.0
GSM2993132,10.716212,10.110142,3.4619398,Control,24h,0,0.0
GSM2993133,9.9735,10.282706,3.0863326,Control,24h,0,0.0
GSM2993134,9.915416,7.6766353,5.5673165,Control,24h,2,0.47712125471966244
GSM2993135,9.749527,6.7841053,5.6324096,Control,24h,0,0.0
GSM2993136,9.938604,10.0994215,2.2748609,Control,24h,0,0.0
GSM2993137,10.313321,8.1852665,3.6745737,Control,24h,0,0.0
GSM2993138,11.259057,8.737667,2.8086786,Control,24h,0,0.0
GSM2993139,10.822884,10.180144,5.4788647,Control,24h,3,0.6020599913279624
GSM2993140,11.036024,10.185698,2.822326,Control,24h,0,0.0
GSM2993141,11.255493,10.515028,3.3060668,Control,24h,2,0.47712125471966244
GSM2993142,9.967585,8.321461,4.5115757,Control,24h,0,0.0
GSM2993143,10.4886465,7.1592035,3.3785386,Control,24h,0,0.0
GSM2993144,10.915651,8.855054,3.572971,Control,24h,1,0.3010299956639812
GSM2993145,9.545245,6.987502,4.5115747,Control,24h,0,0.0
GSM2993146,11.091857,10.043135,5.530526,Control,24h,0,0.0
GSM2993147,10.69973,10.126125,3.636689,Control,24h,0,0.0
GSM2993148,10.716194,8.208865,3.269107,Control,24h,0,0.0
GSM2993149,10.554724,10.0139675,3.1416008,Control,24h,1,0.3010299956639812
GSM2993150,10.964634,10.480453,3.2023628,Control,24h,0,0.0
GSM2993151,9.894322,7.6002016,5.80406,Control,24h,0,0.0
GSM2993152,11.358458,9.838249,3.7202098,Control,24h,0,0.0
GSM2993153,10.388898,7.831811,4.182479,Control,24h,0,0.0
GSM2993154,11.0998745,9.697103,4.001424,Control,24h,0,0.0
GSM2993155,10.8591585,8.178249,5.0339255,Control,24h,0,0.0
GSM2993156,11.350831,9.673563,3.9338531,Control,24h,0,0.0
GSM2993157,10.976674,7.0577207,6.1608353,Control,24h,0,0.0
GSM2993158,9.68084,6.581642,5.737845,Control,24h,0,0.0
GSM2993159,11.038889,7.5299993,3.3709865,Control,24h,0,0.0
GSM2993160,10.276415,8.819768,4.5381036,Control,24h,0,0.0
GSM2993161,10.14941,7.3508625,5.544932,Control,24h,0,0.0
GSM2993162,10.10377,6.850801,6.0718503,DENV,24h,18,1.2787536009528289
GSM2993163,11.3401375,8.334978,4.108781,DENV,24h,573,2.7589118923979736
GSM2993164,12.707556,7.956702,4.918661,DENV,24h,1256,3.0993352776859577
GSM2993165,10.60113,7.061904,7.3776684,DENV,24h,435,2.639486489268586
GSM2993166,11.97985,7.7613287,6.385919,DENV,24h,924,2.9661417327390325
GSM2993167,12.508262,9.268626,4.2870855,DENV,24h,2737,3.437433443797971
GSM2993168,11.543637,7.7587013,3.2281125,DENV,24h,231,2.3654879848909
GSM2993169,10.742219,9.446555,4.153115,DENV,24h,11,1.0791812460476249
GSM2993170,12.380594,8.183218,4.9445953,DENV,24h,1621,3.2100508498751372
GSM2993171,10.570684,8.147981,3.3326986,DENV,24h,187,2.27415784926368
GSM2993172,10.254539,7.9944105,2.6076274,DENV,24h,27,1.4471580313422192
GSM2993173,10.874671,8.621527,4.1884155,DENV,24h,679,2.832508912706236
GSM2993174,9.333548,9.070133,3.5445342,DENV,24h,2,0.47712125471966244
GSM2993175,10.529143,7.1076245,7.134939,DENV,24h,1167,3.0674428427763805
GSM2993176,10.586412,10.729809,6.0120854,DENV,24h,1884,3.2753113545418118
GSM2993177,9.96493,6.8643665,6.0759315,DENV,24h,1629,3.2121876044039577
GSM2993178,10.180501,7.1371703,6.4269705,DENV,24h,2886,3.4604467838807205
GSM2993179,13.282027,8.026876,5.2418733,DENV,24h,395,2.597695185925512
GSM2993180,12.492307,9.223986,3.854167,DENV,24h,391,2.593286067020457
GSM2993181,12.268758,7.798011,5.201608,DENV,24h,1393,3.144262773761991
GSM2993182,12.462594,8.06574,5.057217,DENV,24h,2287,3.3594560201209864
GSM2993183,11.859459,8.286447,4.8635707,DENV,24h,773,2.8887409606828927
GSM2993184,9.624033,6.5729656,5.5521636,DENV,24h,93,1.9731278535996986
GSM2993185,10.499437,8.342864,4.939698,DENV,24h,2236,3.34966598409663
GSM2993186,11.458836,10.2354965,3.5015914,DENV,24h,560,2.748962861256161
