symbol,log2FoldChange,pvalue,mean_zikv,mean_mock,padj
PSMA6P2,0.2521984315626753,0.26925124501947445,1.5263236467358063,1.274125215173131,0.4266434934649661
KRT8P46,-0.16012512033430992,0.26929030563308,2.5717799219776856,2.7319050423119955,0.4266458329555258
CPED1,0.19451977201035442,0.26930399791868537,2.319633446512377,2.1251136745020225,0.4266458329555258
RP11-548P2.2,0.19699732360964906,0.2693393049496963,0.6204196325608762,0.4234223089512271,0.42666114932583493
PIGBOS1,-0.12515208645662979,0.2694284189848567,2.267078073077795,2.392230159534425,0.4267616904937179
KB-1572G7.3,0.150185800840823,0.2695067689390369,1.4405358680938498,1.2903500672530268,0.4268451643584766
BMS1,-0.1333056922663003,0.26955168184231365,1.7420506025139866,1.8753562947802869,0.42687566973143715
NNT-AS1,-0.17874581728065353,0.2698509455723265,0.5975992895269282,0.7763451068075817,0.4273089337966586
HMGA1P8,0.4475061805146979,0.26988787338489645,1.3744847460831875,0.9269785655684896,0.42732092901576313
MIR22HG,0.20129196571737173,0.2699098783056719,2.7073063702016444,2.5060144044842727,0.42732092901576313
TNFRSF6B,0.41015496430884435,0.26993988917425776,0.9987304760298015,0.5885755117209571,0.4273277868863036
SLC25A5P3,-0.12513939455724976,0.269979908564652,0.383140308278736,0.5082797028359858,0.427350485914998
CTC-425O23.2,0.1478638432772979,0.2700213745039238,0.586217687569899,0.4383538442926011,0.42737547014645194
PHF10,-0.2105445377027313,0.2701287419719463,2.267674794899387,2.4782193326021185,0.4275047451407664
LACTB2,0.1931914392322467,0.2702443000777016,2.8566013337541083,2.6634098945218616,0.42761446595828717
CTD-3199J23.6,0.19360858089748345,0.2702494644843042,1.08945853333975,0.8958499524422665,0.42761446595828717
MCM7,0.2943967686546136,0.2704169337183293,2.2309445217413773,1.9365477530867636,0.4278387710597754
RP11-707G14.1,0.22067014893988052,0.2705930423431649,0.4711055314268041,0.2504353824869236,0.42807670098228034
ETHE1,0.19926617463904917,0.2706814976433522,3.6410971538477535,3.4418309792087043,0.4281759317759528
MNT,-0.08197822270326505,0.2707468622477175,1.9635945341929362,2.045572756896201,0.42820017803397264
MOCS3,-0.10013061553564773,0.2707482887610997,0.8924981090351753,0.9926287245708231,0.42820017803397264
PHF20,0.0957084972796931,0.2708405778701922,3.0433973662451397,2.9476888689654466,0.4283054315630399
KLHL6,-0.21384959176420892,0.27112737168142115,4.492105294771916,4.705954886536125,0.42871822426363826
RECQL5,-0.14679178500075385,0.27118943415347024,1.7874272371153839,1.9342190221161377,0.4287756174582326
MRM2,0.17911184253865065,0.2712245723046367,3.293725313909021,3.11461347137037,0.428790433946557
RP11-1012A1.4,-0.24128968867682765,0.27133461133399306,4.282561641526117,4.523851330202945,0.42892365034758034
NBPF15,-0.18758186823426748,0.2713911058993989,0.5080256000872512,0.6956074683215187,0.42897220680774106
RP5-1116H23.3,0.17502049371196482,0.27143932235997803,0.5029053701833732,0.3278848764714084,0.4289908385249928
CTD-2619J13.9,0.18310877273362147,0.2714544516356093,0.7976542333309279,0.6145454605973064,0.4289908385249928
DHODH,-0.18755042281552986,0.27155430522286966,0.33913109641648814,0.526681519232018,0.4290683529996605
RP11-231E4.5,0.12747996192618793,0.2715550684329322,1.1688341909667193,1.0413542290405313,0.4290683529996605
RN7SL674P,0.38519129089932314,0.2716957925719121,2.9384748705465205,2.5532835796471973,0.42924994628208385
PSMD5-AS1,-0.4488506685150979,0.2720745388798124,1.1472038089699974,1.5960544774850953,0.4297809443410129
RN7SKP78,-0.382343730722144,0.27210117788985344,0.6267914241010335,1.0091351548231775,0.4297809443410129
KATNA1,-0.0867235030985789,0.27210937020473,2.415678535355187,2.502402038453766,0.4297809443410129
PSIP1,-0.2058015535102522,0.2722208644280875,0.562363487300113,0.7681650408103652,0.4298555101375345
RPL31,-0.37483215109456314,0.2722282119408442,4.6081299449169135,4.982962096011477,0.4298555101375345
STK11,0.31517883288054005,0.27223407375394965,3.118351494780401,2.803172661899861,0.4298555101375345
RP5-848E13.5,-0.19051660246771354,0.2723223174428497,0.1471485270894469,0.33766512955716044,0.429954049769114
RP11-198M15.1,0.13646614161958626,0.27239329463450823,2.438205730829567,2.301739589209981,0.429963292528658
ZNF567,0.19821087784484637,0.27240026250499544,1.5071317149084464,1.3089208370636,0.429963292528658
RN7SL732P,0.3304361088988086,0.2724056843416646,1.2845872507516582,0.9541511418528497,0.429963292528658
RP11-459A10.1,-0.180838511823661,0.27246486529626457,0.29022760489388644,0.47106611671754745,0.4300031747958856
RP11-807C20.2,-0.18485766843394813,0.27248263194655453,0.32781738307731156,0.5126750515112597,0.4300031747958856
ENOX2,0.1608901175057582,0.2726225957496295,1.7584107910531057,1.5975206735473475,0.43015741960550197
SMPD4,0.11145130220067356,0.27263207166511805,1.762309499575304,1.6508581973746304,0.43015741960550197
RP11-488L18.4,-0.1324739203904972,0.2727508235917657,3.8877881834511534,4.020262103841651,0.430303987048784
TGM2,-0.2952253742042945,0.27286350955108873,0.7512158472272896,1.0464412214315841,0.430419710974401
CDK18,0.24092205887304985,0.272894586694703,2.1503374851528037,1.9094154262797538,0.430419710974401
RP11-467L13.5,0.2960234717708202,0.27291464528292153,0.4044255428781421,0.10840207110732183,0.430419710974401
CALM2P3,-0.38906902526453924,0.2729276359715089,1.5561377856032155,1.9452068108677547,0.430419710974401
FGFR1OP,0.09534171993771912,0.27298795629442046,0.6254493182733332,0.530107598335614,0.43047404346588186
MGMT,-0.22411762978446315,0.27316202958611824,1.8347428363972351,2.0588604661816983,0.43070772544462704
RP11-505K9.5,0.19992639369270349,0.27325195042936595,0.9557034891345351,0.7557770954418316,0.4308086884978758
RP11-172F4.2,-0.236661840130439,0.2733273433972592,0.7622903602179718,0.9989522003484108,0.4308867299615186
RP11-1072C15.4,0.11037325895390065,0.27351341054346967,0.3790946918478848,0.26872143289398415,0.4311392123570975
ZNF628,-0.11221411703859963,0.2735594287621105,0.35368486286549644,0.46589897990409607,0.43117090869769664
PLEKHM1P1,-0.1248476134111347,0.27360901903555607,2.1782381066516145,2.3030857200627493,0.43118737239925975
DGCR6,-0.20863450013007445,0.2736216965648809,0.41748392421325287,0.6261184243433273,0.43118737239925975
RN7SL3,0.6968488026130784,0.27366770056604955,6.5509143480899485,5.85406554547687,0.43121903277337664
NIPAL3,-0.17870845420163972,0.2737059684352746,1.3775381250448018,1.5562465792464415,0.4312366373579632
RP11-256L11.3,0.1728298308848702,0.2737492933946213,0.6119477388815536,0.43911790799668343,0.4312366373579632
MIF-AS1,0.21574395064720087,0.2737566154107039,0.9432180592321243,0.7274741085849235,0.4312366373579632
CHMP4B,0.18848937678418531,0.27379832408563953,3.752060185198792,3.5635708084146067,0.4312615154859562
FAM216A,-0.22581211219998665,0.2738639836863902,0.5744041198524035,0.8002162320523901,0.4313241105929604
KCTD6,-0.12682475893450573,0.27399214419353907,1.2104356412449648,1.3372604001794706,0.4314851208029416
HIST1H2AG,-0.34113876771147855,0.27415565184679597,0.7425219929219555,1.083660760633434,0.4317017602557278
OSGIN1,-0.2767613389119714,0.27421576274440634,1.4877390468545673,1.7645003857665387,0.4317555594502475
PPIAP2,-0.31787782854451385,0.2743131932658068,1.6059408477119308,1.9238186762564446,0.43183096758744477
METTL22,-0.07610260743264674,0.27431555545741715,1.3111101317215335,1.3872127391541802,0.43183096758744477
CAPN15,0.350185644173894,0.27438536875845,2.0376359370688215,1.6874502928949275,0.4318978894918704
FAM177A1,0.10468883158014464,0.2744355451114689,1.763777461453485,1.6590886298733403,0.4318978894918704
RN7SL49P,-0.20896004108447452,0.2744359283388641,0.5793878992199957,0.7883479403044702,0.4318978894918704
TPD52,0.1568018061199462,0.2745893883074772,0.9143955973713327,0.7575937912513865,0.4320985353025748
KLHL5,0.09940189957209355,0.2748377755058377,3.391039684216608,3.2916377846445144,0.43241265160142817
ECI2,-0.2572231799737277,0.274840972056265,2.635342922923344,2.8925661028970717,0.43241265160142817
ARF4P1,0.2645673183520212,0.2750123202886191,1.969563891606931,1.7049965732549097,0.43264133313697395
RP3-473L9.4,-0.19076827834321625,0.2754365445590418,0.21813953032319605,0.4089078086664123,0.4332677510168272
RP11-111A21.1,0.09009443515114773,0.27551028433791086,0.4266241071740547,0.33652967202290696,0.4333427827662736
ZNF579,0.24731221271389514,0.27570150409663147,0.833141141440594,0.5858289287266989,0.4336025639988701
RP11-6I2.3,-0.18147014565012354,0.2757571851738777,0.830188143375312,1.0116582890254355,0.43361767705616816
INTS1,0.17782325968029555,0.2757632279481658,2.8427179513937046,2.664894691713409,0.43361767705616816
CKS1B,0.17992957675581012,0.2758390669875596,0.951435556615499,0.7715059798596888,0.4336923570775902
RPS13P2,-0.2677757128589504,0.27586284476090933,3.3099922039640717,3.577767916823022,0.4336923570775902
PRPF40A,0.09142697331067984,0.27598884030660475,3.543862223351521,3.4524352500408413,0.43384945130759583
RP11-446E9.1,0.1257963430922029,0.27602765443335886,2.564413647586856,2.4386173044946533,0.4338528564553165
SPTAN1,-0.11373174273922704,0.27604314909854527,4.433896014334212,4.547627757073439,0.4338528564553165
TRGV8,-0.24618181010219975,0.2761652267508847,0.9662256698944189,1.2124074799966187,0.4340037339089123
RP11-20I23.3,-0.5319683458314781,0.2763184734866599,3.3040134843326596,3.8359818301641377,0.4342035615950432
AKNA,0.19346959838288402,0.27649729128784556,3.3065717068060216,3.1131021084231376,0.4344435298197562
CDKN2A,0.18678252628252412,0.2765839784604565,0.4625625527958057,0.2757800265132816,0.4345387070959646
RP13-140E4.1,-0.15120855627274005,0.2767255441772541,0.3678383800699387,0.5190469363426787,0.4347200774713193
RP11-10J5.1,0.3326784800870016,0.27675905757177865,0.6117188612699058,0.2790403811829042,0.434731685581647
RN7SL479P,-0.21831945901097274,0.27679913932556716,0.24093356706813016,0.4592530260791029,0.4347536080714264
PTRHD1,-0.25562174447018093,0.2769168713526081,1.7226695370928613,1.9782912815630422,0.43486769708304274
RP11-438N5.4,0.2326959400050612,0.27694994013359053,0.47964724096460676,0.24695130095954557,0.43486769708304274
RP11-384C4.2,0.11973806173663026,0.27695017448987963,0.6004727355424795,0.4807346738058492,0.43486769708304274
AC004951.5,0.18516575557119974,0.27704339417771306,1.1240223033498613,0.9388565477786616,0.43494875736656524
RP11-75C10.6,-0.27183289687207113,0.27705407295749,0.9045703693900997,1.1764032662621708,0.43494875736656524
WDFY1,-0.16099299507385822,0.2770922022487592,4.046118837415969,4.207111832489828,0.4349675820792002
TRAM2-AS1,-0.2026141356195449,0.277527964234086,0.5658889999207982,0.7685031355403431,0.4356105312978141
SP6,-0.2718238977558559,0.2776688398677081,0.10529423989658115,0.37711813765243707,0.43576304239256203
CTD-3216D2.5,0.1569766748902574,0.2776775014440675,0.44572776273595893,0.2887510878457015,0.43576304239256203
RP11-169L17.5,0.22974802338332267,0.2777266814293904,0.7541376805737057,0.524389657190383,0.43579912358948475
CAPN10,-0.1836961445055607,0.2778872740500106,2.0914373139313636,2.2751334584369243,0.43601000636113774
FILIP1L,-0.3840514549700865,0.277942066507386,0.776959775966107,1.1610112309361935,0.4360548627085331
DRG2,0.16127403797111128,0.2782146838534798,2.956419594075612,2.795145556104501,0.43642308107552275
RP11-894J14.2,-0.25862516417617376,0.2782292210281967,0.16965163419971346,0.4282767983758872,0.43642308107552275
POP4,-0.17246981145334317,0.27833084480933273,1.6872167332459902,1.8596865446993334,0.4365413372735255
LLPH,-0.07134094546825764,0.2784140882760675,0.8949108461132651,0.9662517915815227,0.43663074573574967
COX7C,-0.24685105983359978,0.27854006570910084,5.374954911636235,5.6218059714698345,0.43678714977997996
MFSD8,-0.11311864650931192,0.2787486343123268,1.6753667181167429,1.7884853646260548,0.4370730258731208
LSM8,-0.17289811760564477,0.27880044748440447,2.6561880902802213,2.829086207885866,0.43711308145731814
RP11-347C12.10,-0.14194923129657122,0.2789344641016187,0.6366705273011233,0.7786197585976945,0.43728199878615515
DLAT,0.10348486179960847,0.2790736629220689,2.8446189976962084,2.7411341358966,0.4374590076004285
TMEM68,0.18757444599356665,0.27913719055451236,2.0397246964708944,1.8521502504773277,0.43751737666173496
C19orf38,-0.29148949515973,0.27920131402222237,2.2908990710425905,2.5823885662023205,0.4375766685481072
CCDC51,-0.15441537905984548,0.2793066773689038,1.5359834236939267,1.6903988027537722,0.4377005761461464
RPS15AP10,-0.26169965219112257,0.27937918179411303,1.5287782942194283,1.790477946410551,0.43777297215026695
RP11-77K12.1,0.15714260108869915,0.2794704009013932,2.7749754699381795,2.6178328688494803,0.43787467671594804
RN7SL18P,0.363285904376317,0.2796079092158251,1.1300122001893915,0.7667262958130745,0.43804888130865616
DOCK7,-0.13719188176163621,0.27964309454136776,2.7182496543470007,2.855441536108637,0.43806276346257184
AF241726.2,-0.14066940166401576,0.27997806610779125,0.35672584594841217,0.4973952476124279,0.43851066822532914
RP11-484D2.3,-0.29210753088825636,0.2799817228468315,1.1867344460454639,1.4788419769337202,0.43851066822532914
C19orf60,-0.5187589838696178,0.2800832836787915,2.695697269416196,3.214456253285814,0.4386276433088626
STX17,-0.1272241352645298,0.2801091259806071,2.060985800186422,2.188209935450952,0.4386276433088626
CTD-2006C1.2,0.1884649201370463,0.2801526936217307,2.1777288109753967,1.9892638908383504,0.4386545892509616
RN7SKP150,0.22864779371809008,0.28034648621237857,0.40257000976715834,0.17392221604906827,0.4388845376992946
ZNF826P,-0.15931208907131933,0.2803523006876691,0.5529017654899329,0.7122138545612522,0.4388845376992946
RBFOX2,-0.21482474342894392,0.28047392085094724,0.3211389240728379,0.5359636675017818,0.4390276643215698
VDAC1P6,0.15553549106658693,0.28049649222203776,0.43700729229650426,0.28147180122991733,0.4390276643215698
AP000577.2,-0.187734755765801,0.2806599987692837,0.5950955056025811,0.7828302613683821,0.4391121292304101
PFKM,-0.25799231022641234,0.28066017746001226,2.121041038256232,2.3790333484826443,0.4391121292304101
ZNF622,0.1805074968997631,0.28067170416746523,3.7580427549444986,3.5775352580447355,0.4391121292304101
RP11-3D4.2,0.18743680892890968,0.2806927126283653,0.5604882344889318,0.37305142556002213,0.4391121292304101
DNAJC19P9,-0.3579771617202685,0.28070873697848797,1.486798362705794,1.8447755244260624,0.4391121292304101
RP5-1112D6.8,-0.0982539522564091,0.28073487993464247,0.563855276019239,0.6621092282756481,0.4391121292304101
LCP2,-0.20598733063064145,0.2807351687327885,4.265696890274517,4.471684220905159,0.4391121292304101
KIZ,-0.306201976027733,0.28099358645460243,1.0471694661026274,1.3533714421303604,0.4394547662992455
EXOC5P1,0.10803511561774926,0.28100704093445533,1.7531832650311912,1.645148149413442,0.4394547662992455
IPO7P2,-0.12000531402198145,0.2810706914964058,1.5900387276627672,1.7100440416847487,0.43951300293099876
TTC3P1,-0.15985548432804486,0.2813622275040333,1.7981238739728274,1.9579793583008722,0.439927541848597
RN7SKP198,0.14849140552395337,0.28141196756912434,0.321856040335158,0.17336463481120465,0.4399639752271513
RP11-12O16.1,-0.3323090568919276,0.28147623844148223,1.7779082587124564,2.110217315604384,0.44002311732312877
NFE2L3,-0.45575248044571137,0.2817189081745508,1.819241893350706,2.2749943737964173,0.4403279017672177
DGKZ,0.33480273190549026,0.2817241253599884,2.080854394494149,1.7460516625886586,0.4403279017672177
RP11-977G19.11,-0.16624581389240572,0.28195936478742367,0.48539066501606537,0.6516364789084711,0.4406296748872989
NPM1P37,-0.10631897143885194,0.2819854526835195,0.7501270008669355,0.8564459723057875,0.4406296748872989
RP11-534L20.5,0.23556135055809735,0.28199663707407807,1.3954818542067853,1.159920503648688,0.4406296748872989
CTD-2201I18.1,0.23635517141342444,0.2821522332551086,1.5105098668359562,1.2741546954225318,0.44083140677854304
TSTD1,-0.3910644032246626,0.2821841707686713,2.457070910466121,2.8481353136907837,0.4408399160497051
HLA-DRB9,0.2680578213230965,0.28229918648038854,0.5208986978376965,0.25284087651459997,0.4409433677103874
ANKRD10-IT1,0.2735274942094241,0.2823033855889951,3.169025243139112,2.895497748929688,0.4409433677103874
CENPQ,-0.22468721017746618,0.28236348838131964,0.7713083019377732,0.9959955121152394,0.44099585266574753
SNRNP40,-0.154383951087814,0.282488085969967,2.8133601743882872,2.9677441254761012,0.4411341190397498
UFL1,-0.14795848261794475,0.282505036152071,2.7736514522373152,2.92160993485526,0.4411341190397498
RPS6KA2-IT1,-0.177672027183293,0.28253794982129604,0.6336582057092104,0.8113302328925034,0.44114411925090896
TIMMDC1,0.1314457695218736,0.28292098360901785,3.055036812117313,2.9235910425954392,0.441700730672452
MFN2,-0.13619968070603106,0.28314656082683887,3.6423890339565252,3.7785887146625563,0.4420114370280887
ZBTB42,0.10260407376868164,0.2832173296356652,0.5131261000393001,0.4105220262706185,0.44208044109062045
PIGV,-0.14137315280364526,0.2832829795950422,1.859415083318203,2.0007882361218483,0.4420830142315017
CFAP97,-0.1301082152182076,0.2832907549462255,2.4949629785746916,2.625071193792899,0.4420830142315017
AC024084.1,-0.17473446407480053,0.2832986757865954,0.5468723656134473,0.7216068296882479,0.4420830142315017
IGLV1-51,0.26965870183628404,0.28335010314492703,0.6629762372265284,0.3933175353902444,0.4421218065105233
RN7SL166P,0.36262012114739184,0.2834030113240869,2.550763412790011,2.188143291642619,0.44216290187925467
MAP6D1,0.08599122824036076,0.28349951478504937,0.5661175417299026,0.4801263134895418,0.4422720001441836
ZNF776,-0.11168921813724242,0.2837625393434116,1.6245836444468413,1.7362728625840838,0.44264083400953436
HCG4P3,0.12340400607896018,0.28384880228259024,0.5800361568027679,0.4566321507238077,0.4427219278732533
RAD23B,0.1293213731303018,0.2838677345356417,4.050873209126452,3.9215518359961505,0.4427219278732533
DHX9P1,-0.1624538163552427,0.28426471634919237,1.3713484596419558,1.5338022759971985,0.44328200702329107
AC003006.7,-0.18930043512963857,0.2842801261313961,1.5115158807070774,1.700816315836716,0.44328200702329107
CCNG1,-0.24321426464794582,0.2843534081020202,3.6983353896260147,3.9415496542739605,0.44331895069016475
CTD-2033C11.1,0.26591421166676743,0.28435709871202564,0.7531588776854173,0.4872446660186499,0.44331895069016475
CTB-50L17.10,0.2823398810895883,0.28444023576233995,3.0603315756182887,2.7779916945287004,0.44340404419386925
ATP6V0E1,-0.27013882943947376,0.28446497060355436,5.946793284364739,6.216932113804213,0.44340404419386925
ST13P6,0.3186568415169533,0.28454358840455474,2.1881095793337133,1.86945273781676,0.4434850477325274
CAPZA2,-0.19981729451020902,0.2846582515415251,3.9456603094734333,4.145477603983642,0.4436222105171866
PHIP,-0.13580584672653906,0.2848038881123931,2.9499847829274515,3.0857906296539905,0.443781043996943
TXNDC5,0.245025934169385,0.28484713806099526,4.235878268565301,3.990852334395916,0.443781043996943
SAP18,0.20350400024798487,0.28485728534479066,3.973267997718358,3.769763997470373,0.443781043996943
ATAD3B,0.22802741541797955,0.2848925704359485,1.5212028470158305,1.293175431597851,0.443781043996943
PPIB,0.29218154630424564,0.28489350958592286,6.4641980675347925,6.172016521230547,0.443781043996943
RN7SL657P,0.18597250044273417,0.2850541637762407,2.168413148535883,1.9824406480931487,0.4439897359977931
SPATS2,0.15141618194302064,0.285100756829727,1.742433931419575,1.5910177494765543,0.4440055235746969
ANKRD37,-0.3069154702971415,0.28511766269570404,0.8485707227278005,1.155486193024942,0.4440055235746969
MRPL18,0.20813059252241084,0.2852551173430245,3.962183709412085,3.7540531168896742,0.4441780113881605
OSBPL1A,0.1400379104844678,0.28532408404989523,3.6813617327008723,3.5413238222164045,0.4442438325855452
RPL17-C18orf32,-0.1988851282194264,0.285507276031604,3.8033912247887804,4.002276353008207,0.44445415493879903
GPR137B,0.2259357962197539,0.2855281358494493,4.905384862749238,4.679449066529484,0.44445415493879903
POLR1A,-0.236157368906996,0.28553929273785833,1.9199285686291483,2.1560859375361443,0.44445415493879903
SPNS1,0.3587702075785346,0.2857790807660715,4.7100529513827105,4.351282743804176,0.44478579152901193
GPX1P1,-0.40094376171364754,0.2860462671496931,4.397532208765901,4.798475970479548,0.44516000482914453
RP11-555H23.1,-0.13896031853959068,0.2861527833650272,1.5316882144634258,1.6706485330030165,0.4452841282941292
HNRNPA1P48,-0.18571133581158827,0.2861989739246746,1.4742646542021507,1.659975990013739,0.44531436419640114
RBCK1,0.22163433594588433,0.28625659298940087,2.7104209199239593,2.488786583978075,0.44534284212247005
CWF19L1,-0.22687240121712549,0.2862707999629867,2.2141878983577583,2.441060299574884,0.44534284212247005
BLOC1S5-TXNDC5,0.23899770486761707,0.2863982589349764,4.238001154238853,3.9990034493712363,0.44549947905561244
RP11-578O24.2,0.18742939309973783,0.2864298545483427,0.3157047490865909,0.12827535598685308,0.44550698285250684
DHDDS,0.1413042031276679,0.2866486245430323,3.0815740300167707,2.9402698268891028,0.44580558514211216
RP11-473M20.9,-0.2994302076085922,0.2867683093306394,1.9157714356293134,2.2152016432379056,0.4459500453762424
HMGA1P2,0.513423677564171,0.2868837675733184,1.7105192234652775,1.1970955459011066,0.4460879065770503
ZNF593,0.23194488748683173,0.28695655466774694,1.840407534859019,1.6084626473721872,0.44615939701261115
TTC7A,-0.1451838908915586,0.2871120969534028,2.9972739395560644,3.142457830447623,0.4463595296526136
LRRC8E,-0.1539655543530611,0.28715287712981996,0.20057197358441484,0.35453752793747595,0.44638122637247396
SDR39U1,-0.18874196653564845,0.28725216479057525,1.861559653915472,2.0503016204511204,0.4464550307810059
STK24,0.13227924593396478,0.2872540120528953,3.143320517663352,3.011041271729387,0.4464550307810059
RP11-705C15.2,0.40829435559536575,0.28731949200447354,3.69263365919589,3.2843393036005244,0.44651509772566716
F8A1,-0.16564312952288268,0.2874070300418294,0.41906028172010573,0.5847034112429884,0.4466094300986164
AC006011.4,0.17549830019320112,0.2874452359136071,2.913679213566819,2.738180913373618,0.4466270934489576
RP11-490K7.4,-0.14063522679850227,0.28752145852680056,0.7287874145198596,0.8694226413183619,0.4466963833736486
RP11-554D14.2,-0.12999204281404025,0.287543516537379,0.3251718859889391,0.45516392880297935,0.4466963833736486
CYCSP55,-0.2209032451967276,0.28786152395306996,0.3301042102315978,0.5510074554283254,0.4470989283649398
CTD-2022H16.3,-0.16379752246083612,0.28786761031417346,1.006045561030422,1.169843083491258,0.4470989283649398
RP13-1032I1.7,0.1137794028651734,0.2879000995768234,0.6570059973086261,0.5432265944434527,0.4470989283649398
AKAP1,0.11342030234473288,0.2879101085486867,2.7057506014220087,2.592330299077276,0.4470989283649398
GPATCH4,-0.17838740394584462,0.28794938160052574,1.44070314582172,1.6190905497675647,0.4471181915848044
DHRS13,0.29400772834888733,0.287999150670566,1.726215463512742,1.4322077351638547,0.4471537475563434
SNORD3C,0.09778179846573354,0.28803483079514275,0.7510458771236375,0.6532640786579039,0.4471674241311662
RP11-5A19.5,-0.2009844487501219,0.28809436314970543,0.6773735999897547,0.8783580487398766,0.44721812473640377
ANKHD1,0.08724090984385313,0.2884228180841921,3.772261436237703,3.68502052639385,0.4476862340956106
USP13,0.19320449516133253,0.28850791216054344,1.67744782963835,1.4842433344770174,0.44774956552240053
RP1-177A13.1,0.13635519287466608,0.2885461147497974,0.6151073631351063,0.4787521702604402,0.44774956552240053
RN7SL615P,-0.18810201743368604,0.2885471547620337,0.43765371553617616,0.6257557329698622,0.44774956552240053
EIF2S2P3,0.15071161668286948,0.2885712451311667,0.8768969731490543,0.7261853564661849,0.44774956552240053
FAM20A,0.39216092287581006,0.2886099920938136,1.6850228126001419,1.2928618897243318,0.44776793571071716
PPM1H,0.1853074968075874,0.28867183841896793,2.7469983043638373,2.56169080755625,0.44782213695628276
RP11-699C17.1,0.19643395567519184,0.2889035053973393,0.39557074209322246,0.19913678641803062,0.44812512248642244
PSPHP1,-0.24779390098854787,0.2889479275106921,0.06322914845867127,0.31102304944721915,0.44812512248642244
ZNF219,-0.279379908779847,0.2889512766672223,1.2580871897304302,1.5374670985102772,0.44812512248642244
PSMD2,0.1348978017232083,0.288974862652593,4.418767269794672,4.2838694680714635,0.44812512248642244
RP3-452M16.1,-0.1795621160193821,0.2890638287782281,1.667553436180873,1.8471155522002551,0.44822131706098534
RC3H1-IT1,0.09029300525332506,0.2893758980009386,1.1088374582232008,1.0185444529698757,0.4485985123280435
RP11-362F19.3,-0.17149724833761723,0.289382809929898,0.14060596075140594,0.31210320908902317,0.4485985123280435
LYPLA2,-0.263966915194938,0.2893879592477343,2.6713975201565825,2.9353644353515205,0.4485985123280435
RP11-50I19.2,0.14000327140079338,0.28944823079024823,0.6529605388177149,0.5129572674169215,0.4486464431889631
PSMA1,-0.17184603219161598,0.2894727997427977,4.419997719080672,4.591843751272288,0.4486464431889631
CCDC126,-0.12868093691749727,0.2895445988237071,1.2512578703767754,1.3799388072942727,0.4487159311813475
IL21R,-0.3557243648344941,0.2896792304319363,0.9325328573101341,1.2882572221446282,0.44884697419006625
ZNHIT1,-0.2837034510841492,0.28968310214538256,3.4120807082251603,3.6957841593093095,0.44884697419006625
RP1-69D17.3,0.2758218721439336,0.28981967128793207,0.8417745719169899,0.5659526997730563,0.4490093292775755
RP11-434H6.7,-0.2592983243833642,0.2898418493539881,0.6580593603482536,0.9173576847316178,0.4490093292775755
MAN2A2,-0.14834057354138253,0.2899884596007417,3.0780311165056986,3.226371690047081,0.4491250791802627
SUSD6,0.09921507240962057,0.28999627618220025,5.063427891886796,4.964212819477176,0.4491250791802627
ZNF320,-0.17957181201802586,0.28999753475103196,1.376905873661043,1.5564776856790687,0.4491250791802627
RP1-122P22.2,0.27239874373793727,0.2900319621822258,0.9006599348310939,0.6282611910931566,0.4491365980527098
RP11-706O15.1,0.16070921522451542,0.29007669483564213,0.7137196091773921,0.5530103939528767,0.44915161795180264
DHX32,-0.13376616652708329,0.290113455692484,2.809701461727152,2.9434676282542354,0.44915161795180264
NUTM2A-AS1,0.19699101407262187,0.2901249617507009,0.9382470187722415,0.7412560046996196,0.44915161795180264
AC018816.3,0.13443399767850567,0.29016648152146646,0.4878803803761446,0.35344638269763895,0.44915161795180264
GALNT2,0.17853346910817125,0.29017661466257016,3.486925084509211,3.3083916154010398,0.44915161795180264
AC019186.1,0.27632832505218574,0.29024351484468225,0.9090451495634111,0.6327168245112254,0.44918447359506725
RP11-493E12.3,-0.2703987253577671,0.29025182648685527,1.7325758300184309,2.002974555376198,0.44918447359506725
ISOC2,0.3932946138442093,0.29031285085081987,2.5762537682903615,2.182959154446152,0.44921181276605165
HEBP2,-0.18323021776113113,0.29033054528991936,0.8719075718924991,1.0551377896536303,0.44921181276605165
PITPNM1,-0.22236098979007846,0.29035047521853563,2.160067106925575,2.3824280967156533,0.44921181276605165
ENTPD5,-0.11279400981413956,0.2904290519786743,1.1959957191670458,1.3087897289811854,0.449229395894338
FKBP1A,-0.2683865413795492,0.2904343275218428,3.847551297222561,4.11593783860211,0.449229395894338
RP11-538P18.1,-0.25301567674881925,0.29046536515294596,0.4912896906038979,0.7443053673527171,0.449229395894338
SLAIN2,-0.12979710224092766,0.290469821514517,2.576020960335435,2.7058180625763626,0.449229395894338
PTEN,0.12131531802210915,0.2906305954252474,2.746395557269568,2.625080239247459,0.4494362734384854
ZNF441,0.1352909251777079,0.2907219193741024,1.2530212318003324,1.1177303066226245,0.44953572387144014
XXbac-B562F10.12,0.18311770198789912,0.2908395353340688,1.6428867419386335,1.4597690399507344,0.44967580669834056
RAB3GAP2,-0.08380636554347598,0.29096393840829615,2.835999757284667,2.919806122828143,0.44982635628506656
STX12,-0.11835889968036639,0.2910416908336603,3.851711682238843,3.9700705819192095,0.4499047633221497
ECSIT,-0.16971124926607395,0.29111061717732617,2.046225556350449,2.215936805616523,0.44996951332415797
CDK5RAP1,-0.10907992265503808,0.29120861097378675,2.7573126069172877,2.866392529572326,0.45007917667082614
ZNF557,0.09453268591373787,0.2913723990429569,1.9958238017044843,1.9012911157907464,0.45029049892959194
