symbol,sample_1,sample_2,value_1,value_2,log2FoldChange,pvalue,sig_flag,padj
ORC3,Mock,ZIKV,15.3582,15.6914,0.0309664,0.7795,no,0.7795
ABL1,Mock,ZIKV,30.5401,31.2061,0.0311248,0.7515,no,0.7515
RPIA,Mock,ZIKV,11.9655,12.2265,0.0311277,0.80185,no,0.80185
STARD7,Mock,ZIKV,43.6787,44.6349,0.031243,0.75845,no,0.75845
RPRML,Mock,ZIKV,0.786817,0.804067,0.0312874,0.93715,no,0.93715
OSBPL5,Mock,ZIKV,7.54185,7.7075,0.0313447,0.7911,no,0.7911
C11orf48,Mock,ZIKV,19.5815,20.0125,0.0314069,0.83135,no,0.83135
MYO18A,Mock,ZIKV,18.7707,19.1865,0.0316103,0.7477,no,0.7477
CKAP4,Mock,ZIKV,60.3312,61.6762,0.0318083,0.7419,no,0.7419
ALDH1L1,Mock,ZIKV,0.133391,0.136389,0.0320683,1.0,no,1.0
GPATCH3,Mock,ZIKV,6.71139,6.86229,0.0320779,0.80745,no,0.80745
NKD2,Mock,ZIKV,2.86291,2.9274,0.0321336,0.86355,no,0.86355
RFTN1,Mock,ZIKV,71.3191,72.928,0.0321853,0.73295,no,0.73295
ZDHHC4,Mock,ZIKV,24.4773,25.0311,0.0322803,0.78375,no,0.78375
DENND3,Mock,ZIKV,2.81451,2.87828,0.0323247,0.80785,no,0.80785
SPATS2,Mock,ZIKV,15.5154,15.8671,0.0323353,0.75895,no,0.75895
MTPN,Mock,ZIKV,60.5241,61.897,0.0323583,0.73375,no,0.73375
MEGF10,Mock,ZIKV,3.95616,4.04604,0.0324077,0.774,no,0.774
KCNH5,Mock,ZIKV,0.277102,0.283414,0.0324913,1.0,no,1.0
FITM2,Mock,ZIKV,2.9897,3.05794,0.0325565,0.898,no,0.898
DAPK1,Mock,ZIKV,21.074,21.556,0.0326241,0.73845,no,0.73845
MAP1LC3C,Mock,ZIKV,1.94995,1.99455,0.0326303,0.9073,no,0.9073
FAM124A,Mock,ZIKV,8.43085,8.62402,0.0326837,0.76935,no,0.76935
ZDHHC5,Mock,ZIKV,12.1445,12.4267,0.0331454,0.75575,no,0.75575
TMEM223,Mock,ZIKV,11.0344,11.291,0.0331653,0.8795,no,0.8795
PAK1IP1,Mock,ZIKV,8.94903,9.15775,0.0332611,0.81425,no,0.81425
RAPGEFL1,Mock,ZIKV,9.35737,9.57617,0.0333461,0.7666,no,0.7666
CLIP1,Mock,ZIKV,21.601,22.1063,0.0333584,0.73675,no,0.73675
HRH3,Mock,ZIKV,2.47792,2.53593,0.0333827,0.85,no,0.85
COMMD6,Mock,ZIKV,39.2119,40.1319,0.0334614,0.74515,no,0.74515
ELF4,Mock,ZIKV,3.66206,3.74801,0.0334672,0.8055,no,0.8055
NFKBIL1,Mock,ZIKV,20.6973,21.1845,0.0335644,0.7793,no,0.7793
CLDN22,Mock,ZIKV,1.82419,1.86725,0.0336605,0.94405,no,0.94405
RAPGEF1,Mock,ZIKV,19.2257,19.6805,0.033731,0.7299,no,0.7299
BTRC,Mock,ZIKV,10.6897,10.9433,0.0338339,0.741,no,0.741
PERP,Mock,ZIKV,1.98321,2.03031,0.0338614,0.831,no,0.831
GALE,Mock,ZIKV,11.3422,11.6116,0.0338622,0.80015,no,0.80015
IKBKG,Mock,ZIKV,7.68709,7.86967,0.0338662,0.87235,no,0.87235
CERS5,Mock,ZIKV,36.3967,37.2633,0.0339483,0.74345,no,0.74345
TMEM246,Mock,ZIKV,7.52493,7.70416,0.0339589,0.7989,no,0.7989
PRR7-AS1,Mock,ZIKV,0.545529,0.558534,0.0339893,1.0,no,1.0
SNORA13,Mock,ZIKV,5.28079,5.40694,0.0340587,1.0,no,1.0
NFYC,Mock,ZIKV,33.1293,33.9247,0.0342283,0.75025,no,0.75025
CXADR,Mock,ZIKV,40.4499,41.4222,0.0342698,0.7426,no,0.7426
TPT1,Mock,ZIKV,1523.7,1560.33,0.0342716,0.7189,no,0.7189
SNX20,Mock,ZIKV,0.178207,0.182515,0.0344665,1.0,no,1.0
QRICH1,Mock,ZIKV,35.6761,36.539,0.0344799,0.72865,no,0.72865
VPS13B,Mock,ZIKV,8.03183,8.22617,0.0344915,0.73625,no,0.73625
SOGA1,Mock,ZIKV,25.1895,25.7995,0.0345236,0.74095,no,0.74095
KLHL17,Mock,ZIKV,9.70664,9.94203,0.0345686,0.7749,no,0.7749
CNTFR,Mock,ZIKV,30.38,31.1191,0.0346784,0.74735,no,0.74735
PHF13,Mock,ZIKV,10.144,10.3913,0.0347407,0.74775,no,0.74775
MAPKBP1,Mock,ZIKV,12.6382,12.9466,0.0347748,0.72325,no,0.72325
CTBS,Mock,ZIKV,2.11243,2.16407,0.0348373,0.8399,no,0.8399
GRIA3,Mock,ZIKV,3.14829,3.22526,0.0348445,0.80305,no,0.80305
RAB24,Mock,ZIKV,19.9285,20.4172,0.0349544,0.7623,no,0.7623
REP15,Mock,ZIKV,0.318588,0.326416,0.0350214,1.0,no,1.0
MTMR7,Mock,ZIKV,4.64291,4.75703,0.0350333,0.84215,no,0.84215
ALDOB,Mock,ZIKV,0.151414,0.155136,0.0350359,1.0,no,1.0
CELF3,Mock,ZIKV,69.4307,71.1376,0.0350379,0.71895,no,0.71895
PSMD10,Mock,ZIKV,31.2354,32.0038,0.0350598,0.7475,no,0.7475
MRPS15,Mock,ZIKV,34.1558,34.998,0.0351421,0.7632,no,0.7632
TAMM41,Mock,ZIKV,7.54643,7.73414,0.0354461,0.8244,no,0.8244
MLXIP,Mock,ZIKV,9.50103,9.7379,0.0355272,0.7365,no,0.7365
RCE1,Mock,ZIKV,20.7455,21.2658,0.0357391,0.85605,no,0.85605
ZFYVE26,Mock,ZIKV,4.34269,4.45197,0.0358569,0.73605,no,0.73605
TLE1,Mock,ZIKV,30.7229,31.4984,0.0359654,0.7153,no,0.7153
PLAC8,Mock,ZIKV,0.358935,0.368028,0.0360945,1.0,no,1.0
STAT2,Mock,ZIKV,12.4959,12.8127,0.0361126,0.73645,no,0.73645
ZNF821,Mock,ZIKV,22.5725,23.1446,0.0361126,0.73935,no,0.73935
FAT1,Mock,ZIKV,34.9332,35.8187,0.0361156,0.69975,no,0.69975
IL17RB,Mock,ZIKV,2.72001,2.78904,0.0361606,0.8458,no,0.8458
SPOCK3,Mock,ZIKV,5.46129,5.60003,0.0361929,0.8244,no,0.8244
ACAP3,Mock,ZIKV,54.9671,56.3667,0.0362744,0.70775,no,0.70775
LRRC4C,Mock,ZIKV,5.21448,5.3474,0.0363133,0.7887,no,0.7887
ZBTB4,Mock,ZIKV,10.1558,10.4157,0.0364517,0.72585,no,0.72585
SRXN1,Mock,ZIKV,3.55728,3.64848,0.0365195,0.8129,no,0.8129
STK24,Mock,ZIKV,24.7336,25.37,0.0366512,0.7106,no,0.7106
LOC388692,Mock,ZIKV,0.293636,0.301194,0.0366655,1.0,no,1.0
TENM2,Mock,ZIKV,9.94994,10.2067,0.0367579,0.71105,no,0.71105
SMIM18,Mock,ZIKV,7.50315,7.69874,0.0371261,0.89915,no,0.89915
FAM58A,Mock,ZIKV,11.874,12.1837,0.0371547,0.7883,no,0.7883
TOP3A,Mock,ZIKV,10.7972,11.0792,0.0371939,0.7354,no,0.7354
FAM45A,Mock,ZIKV,7.01848,7.20179,0.0371975,0.8811,no,0.8811
FAN1,Mock,ZIKV,13.5744,13.9293,0.0372298,0.77995,no,0.77995
ALDH3B1,Mock,ZIKV,0.301954,0.30986,0.0372878,1.0,no,1.0
CTDNEP1,Mock,ZIKV,67.9403,69.7195,0.0372965,0.7069,no,0.7069
ZFP2,Mock,ZIKV,2.13973,2.19599,0.037441,0.84695,no,0.84695
CA3,Mock,ZIKV,0.879719,0.902857,0.0374547,0.90385,no,0.90385
LPHN1,Mock,ZIKV,31.9236,32.7658,0.0375644,0.70295,no,0.70295
SMG8,Mock,ZIKV,8.45937,8.68253,0.0375661,0.7497,no,0.7497
C10orf88,Mock,ZIKV,4.99477,5.12675,0.0376243,0.7762,no,0.7762
DIAPH2,Mock,ZIKV,2.0589,2.11364,0.0378496,0.8201,no,0.8201
NPHP3,Mock,ZIKV,4.80848,4.93686,0.0380124,0.89395,no,0.89395
UBE2A,Mock,ZIKV,36.6318,37.6139,0.0381683,0.72315,no,0.72315
ATP6V1F,Mock,ZIKV,88.7466,91.1259,0.03817,0.71695,no,0.71695
CLCN5,Mock,ZIKV,16.6676,17.1145,0.0381765,0.6931,no,0.6931
PLS3,Mock,ZIKV,18.5922,19.0916,0.0382393,0.7146,no,0.7146
KIF3B,Mock,ZIKV,17.1951,17.6581,0.0383376,0.7036,no,0.7036
KLHL13,Mock,ZIKV,4.60311,4.72708,0.0383392,0.78075,no,0.78075
INE2,Mock,ZIKV,1.69761,1.7434,0.0384036,0.91565,no,0.91565
TTC22,Mock,ZIKV,0.0368386,0.0378332,0.0384365,1.0,no,1.0
EXOC3,Mock,ZIKV,19.5462,20.0741,0.0384514,0.7206,no,0.7206
LOC100507373,Mock,ZIKV,3.75816,3.85968,0.0384564,0.94065,no,0.94065
ATN1,Mock,ZIKV,96.0948,98.691,0.0384603,0.69815,no,0.69815
CHD6,Mock,ZIKV,18.8577,19.3677,0.038498,0.6837,no,0.6837
MBTD1,Mock,ZIKV,24.0314,24.6828,0.038584,0.69635,no,0.69635
MFAP1,Mock,ZIKV,22.4811,23.0926,0.038718,0.71715,no,0.71715
NFATC3,Mock,ZIKV,9.93734,10.2078,0.0387422,0.71675,no,0.71675
PSMC1,Mock,ZIKV,75.231,77.281,0.0387864,0.6907,no,0.6907
ABR,Mock,ZIKV,39.308,40.3796,0.038803,0.6917,no,0.6917
LOC100132247,Mock,ZIKV,3.22113,3.30917,0.0389048,0.79915,no,0.79915
ATPAF1,Mock,ZIKV,22.2633,22.8731,0.0389827,0.72405,no,0.72405
RPL10,Mock,ZIKV,381.966,392.442,0.0390372,0.6936,no,0.6936
PCCA,Mock,ZIKV,15.9863,16.4253,0.0390801,0.74395,no,0.74395
FMN2,Mock,ZIKV,15.0132,15.4262,0.0391438,0.6881,no,0.6881
C1orf122,Mock,ZIKV,34.5413,35.492,0.0391737,0.76855,no,0.76855
ENTPD3,Mock,ZIKV,0.0994041,0.102145,0.0392456,1.0,no,1.0
PCGF2,Mock,ZIKV,32.9964,33.9072,0.0392849,0.767,no,0.767
PACS2,Mock,ZIKV,34.574,35.5303,0.0393629,0.72855,no,0.72855
TRIM28,Mock,ZIKV,196.863,202.309,0.0393725,0.67765,no,0.67765
RCAN1,Mock,ZIKV,6.43028,6.60825,0.0393884,0.77155,no,0.77155
CTBP2,Mock,ZIKV,49.356,50.7237,0.0394367,0.68495,no,0.68495
SLC16A4,Mock,ZIKV,0.672505,0.691143,0.0394379,0.8923,no,0.8923
CCDC53,Mock,ZIKV,10.8405,11.1422,0.0396028,0.80735,no,0.80735
KCTD10,Mock,ZIKV,21.5752,22.1757,0.0396062,0.69445,no,0.69445
PRMT7,Mock,ZIKV,12.9811,13.3428,0.0396399,0.73325,no,0.73325
FARP1,Mock,ZIKV,38.174,39.2379,0.0396552,0.68485,no,0.68485
RFPL2,Mock,ZIKV,0.522646,0.537213,0.0396623,1.0,no,1.0
DEF8,Mock,ZIKV,31.5776,32.4579,0.039666,0.79505,no,0.79505
TMX1,Mock,ZIKV,23.8785,24.545,0.0397155,0.68745,no,0.68745
KCTD20,Mock,ZIKV,17.856,18.3544,0.0397164,0.6949,no,0.6949
UBE3D,Mock,ZIKV,3.95216,4.0625,0.0397269,0.82115,no,0.82115
PAXIP1,Mock,ZIKV,8.74979,8.9952,0.0399069,0.7321,no,0.7321
PSMD7,Mock,ZIKV,61.7236,63.4557,0.0399275,0.68885,no,0.68885
ARL4C,Mock,ZIKV,16.2921,16.7501,0.0399968,0.69515,no,0.69515
HSF4,Mock,ZIKV,0.312064,0.320841,0.0400177,1.0,no,1.0
ZNF267,Mock,ZIKV,3.12971,3.21776,0.040029,0.7937,no,0.7937
FAM20C,Mock,ZIKV,12.4305,12.7813,0.0401448,0.71815,no,0.71815
PRRT3-AS1,Mock,ZIKV,0.580036,0.596427,0.0402032,1.0,no,1.0
STARD8,Mock,ZIKV,0.90742,0.93307,0.040215,0.83845,no,0.83845
GABARAP,Mock,ZIKV,342.731,352.442,0.040306,0.67425,no,0.67425
GINM1,Mock,ZIKV,20.6956,21.2823,0.0403281,0.75125,no,0.75125
ATOX1,Mock,ZIKV,50.9918,52.4392,0.04038,0.75605,no,0.75605
DLGAP3,Mock,ZIKV,1.78936,1.84023,0.0404371,0.81495,no,0.81495
AGAP1,Mock,ZIKV,20.3628,20.9422,0.0404704,0.67935,no,0.67935
SCAF11,Mock,ZIKV,23.0702,23.7273,0.0405139,0.6756,no,0.6756
TTC5,Mock,ZIKV,12.133,12.4797,0.0406466,0.74295,no,0.74295
INSM2,Mock,ZIKV,5.90888,6.07779,0.0406619,0.75255,no,0.75255
USP6NL,Mock,ZIKV,13.9308,14.3305,0.0408055,0.6952,no,0.6952
DTX2P1-UPK3BP1-PMS2P11,Mock,ZIKV,0.976707,1.00479,0.0408992,0.88985,no,0.88985
ACLY,Mock,ZIKV,108.017,111.13,0.0409935,0.664,no,0.664
IFI27,Mock,ZIKV,2.46119,2.53219,0.0410295,0.8983,no,0.8983
SRGAP3,Mock,ZIKV,49.8049,51.2424,0.0410515,0.67345,no,0.67345
ARSI,Mock,ZIKV,0.0358467,0.0368921,0.0414702,1.0,no,1.0
HPS4,Mock,ZIKV,12.7203,13.0919,0.0415387,0.68565,no,0.68565
GOLGA6L4,Mock,ZIKV,1.31011,1.34838,0.0415415,0.8278,no,0.8278
ASPN,Mock,ZIKV,0.0134154,0.0138074,0.0415578,1.0,no,1.0
AHCYL1,Mock,ZIKV,47.8875,49.2879,0.041583,0.6758,no,0.6758
LOC100133331,Mock,ZIKV,0.0232338,0.023915,0.0416943,1.0,no,1.0
CADM3,Mock,ZIKV,28.4646,29.3014,0.0417986,0.7485,no,0.7485
AFG3L2,Mock,ZIKV,18.0425,18.5737,0.0418567,0.6869,no,0.6869
ZNF320,Mock,ZIKV,9.78427,10.0726,0.041898,0.68695,no,0.68695
DOCK7,Mock,ZIKV,24.307,25.0233,0.0419003,0.6688,no,0.6688
DAB2IP,Mock,ZIKV,16.6109,17.1007,0.0419248,0.6814,no,0.6814
SYNCRIP,Mock,ZIKV,55.6665,57.309,0.0419521,0.70155,no,0.70155
GSPT1,Mock,ZIKV,21.693,22.3344,0.0420353,0.66275,no,0.66275
MDM4,Mock,ZIKV,14.2589,14.6806,0.0420514,0.6698,no,0.6698
CYFIP2,Mock,ZIKV,45.4144,46.7586,0.0420819,0.66065,no,0.66065
CACNA2D3,Mock,ZIKV,0.913465,0.940537,0.0421352,0.9115,no,0.9115
GNAS,Mock,ZIKV,729.247,751.0,0.0424046,0.6607,no,0.6607
UTP23,Mock,ZIKV,5.44115,5.60364,0.0424533,0.7359,no,0.7359
MLEC,Mock,ZIKV,31.1324,32.0628,0.04248,0.65805,no,0.65805
PPP5D1,Mock,ZIKV,0.692738,0.71346,0.0425222,0.9537,no,0.9537
ITM2C,Mock,ZIKV,84.4778,87.0097,0.0426033,0.6652,no,0.6652
SIGLEC11,Mock,ZIKV,0.0147169,0.0151582,0.0426243,1.0,no,1.0
EIF2AK4,Mock,ZIKV,14.5493,14.9863,0.0426894,0.6676,no,0.6676
KIAA0556,Mock,ZIKV,6.65776,6.85771,0.0426914,0.6916,no,0.6916
FH,Mock,ZIKV,37.5201,38.6488,0.0427614,0.67805,no,0.67805
PRODH,Mock,ZIKV,6.38059,6.57266,0.0427892,0.76465,no,0.76465
CCNC,Mock,ZIKV,16.4583,16.9549,0.0428796,0.71425,no,0.71425
OMG,Mock,ZIKV,0.352898,0.363564,0.0429594,1.0,no,1.0
LMAN2L,Mock,ZIKV,13.3322,13.7353,0.0429734,0.70625,no,0.70625
MRPL9,Mock,ZIKV,30.2339,31.1499,0.043063,0.71825,no,0.71825
FAM212B,Mock,ZIKV,9.11688,9.39327,0.0430874,0.76665,no,0.76665
PSMD6,Mock,ZIKV,53.5996,55.2264,0.043136,0.68775,no,0.68775
STXBP5L,Mock,ZIKV,2.95374,3.04346,0.0431689,0.71555,no,0.71555
BCORL1,Mock,ZIKV,7.54182,7.77169,0.0433159,0.68855,no,0.68855
KLC1,Mock,ZIKV,173.509,178.801,0.0433365,0.66865,no,0.66865
NUGGC,Mock,ZIKV,0.0936198,0.0964753,0.0433463,1.0,no,1.0
BAAT,Mock,ZIKV,0.103558,0.106737,0.0436144,1.0,no,1.0
ZCCHC4,Mock,ZIKV,4.88127,5.03161,0.0437634,0.74285,no,0.74285
CALN1,Mock,ZIKV,0.318678,0.328509,0.0438317,1.0,no,1.0
RABGGTA,Mock,ZIKV,10.5145,10.839,0.0438543,0.72535,no,0.72535
TRMT6,Mock,ZIKV,9.27905,9.56573,0.0438971,0.7298,no,0.7298
SLC23A2,Mock,ZIKV,11.5556,11.9129,0.043936,0.6627,no,0.6627
SPOP,Mock,ZIKV,17.9539,18.5091,0.043937,0.67835,no,0.67835
SLC24A4,Mock,ZIKV,0.0615489,0.063453,0.0439551,1.0,no,1.0
ARHGEF26,Mock,ZIKV,10.8037,11.1389,0.0440922,0.68575,no,0.68575
STRN,Mock,ZIKV,5.68434,5.86136,0.0442445,0.6608,no,0.6608
NUDCD3,Mock,ZIKV,15.8588,16.3537,0.0443291,0.65675,no,0.65675
ANKLE2,Mock,ZIKV,25.5031,26.2995,0.044366,0.64355,no,0.64355
ISYNA1,Mock,ZIKV,143.818,148.336,0.0446265,0.6923,no,0.6923
NEBL-AS1,Mock,ZIKV,1.49498,1.54197,0.0446492,0.97935,no,0.97935
EXOSC4,Mock,ZIKV,10.7912,11.1308,0.0446968,0.78045,no,0.78045
FAM108B1,Mock,ZIKV,17.1534,17.6944,0.0447914,0.6792,no,0.6792
SGTA,Mock,ZIKV,53.8406,55.5385,0.0447941,0.6511,no,0.6511
INTS8,Mock,ZIKV,22.1365,22.8357,0.0448628,0.6848,no,0.6848
CDC42,Mock,ZIKV,117.973,121.701,0.0448862,0.6506,no,0.6506
SNX21,Mock,ZIKV,5.32799,5.49638,0.0448923,0.8005,no,0.8005
COMMD1,Mock,ZIKV,21.5402,22.2233,0.0450416,0.75595,no,0.75595
TRNT1,Mock,ZIKV,5.23168,5.39801,0.0451532,0.7555,no,0.7555
USP9Y,Mock,ZIKV,15.9009,16.4065,0.045161,0.63965,no,0.63965
WSB2,Mock,ZIKV,34.2064,35.2958,0.0452268,0.65665,no,0.65665
CEP19,Mock,ZIKV,4.28843,4.42504,0.0452416,0.7697,no,0.7697
ATP2C1,Mock,ZIKV,43.2003,44.5809,0.045383,0.66275,no,0.66275
DENND1A,Mock,ZIKV,21.7785,22.4756,0.0454561,0.6749,no,0.6749
FOXE1,Mock,ZIKV,0.0217688,0.0224659,0.0454761,1.0,no,1.0
TP53BP2,Mock,ZIKV,30.9367,31.9279,0.0454956,0.64365,no,0.64365
WRNIP1,Mock,ZIKV,18.344,18.9323,0.0455413,0.667,no,0.667
PNO1,Mock,ZIKV,6.95246,7.1756,0.0455775,0.74625,no,0.74625
HOXA10-HOXA9,Mock,ZIKV,0.000103077,0.000106387,0.0456008,1.0,no,1.0
RRP1B,Mock,ZIKV,16.8605,17.4029,0.0456794,0.64815,no,0.64815
LOC728392,Mock,ZIKV,138.736,143.201,0.0456996,0.6388,no,0.6388
CHD7,Mock,ZIKV,51.8802,53.5549,0.0458343,0.6373,no,0.6373
KIAA0087,Mock,ZIKV,1.87929,1.94,0.0458627,0.7783,no,0.7783
ARHGDIG,Mock,ZIKV,5.77579,5.96257,0.0459159,0.8184,no,0.8184
GTPBP8,Mock,ZIKV,8.1215,8.38494,0.0460548,0.764,no,0.764
NFYB,Mock,ZIKV,18.3124,18.907,0.0461003,0.6545,no,0.6545
PFDN1,Mock,ZIKV,60.1079,62.0611,0.0461327,0.6565,no,0.6565
TSPAN12,Mock,ZIKV,4.75054,4.90505,0.0461744,0.74155,no,0.74155
CNGB3,Mock,ZIKV,0.168295,0.17377,0.0461862,1.0,no,1.0
UBIAD1,Mock,ZIKV,7.45604,7.69882,0.046228,0.6994,no,0.6994
VARS2,Mock,ZIKV,20.4806,21.1495,0.046363,0.65475,no,0.65475
SMTN,Mock,ZIKV,4.31498,4.45639,0.0465192,0.73805,no,0.73805
TUBB2A,Mock,ZIKV,131.881,136.205,0.046545,0.62745,no,0.62745
SLC8A1-AS1,Mock,ZIKV,0.318679,0.329151,0.0466479,1.0,no,1.0
YES1,Mock,ZIKV,18.241,18.8429,0.0468312,0.63635,no,0.63635
HNRNPC,Mock,ZIKV,240.126,248.063,0.0469133,0.62515,no,0.62515
CHRNA4,Mock,ZIKV,7.19266,7.43054,0.0469432,0.6687,no,0.6687
RPF1,Mock,ZIKV,13.4649,13.911,0.0470265,0.8184,no,0.8184
LRRC8C,Mock,ZIKV,0.604563,0.624596,0.0470322,0.81065,no,0.81065
LINC00202-2,Mock,ZIKV,0.0962213,0.0994168,0.0471336,1.0,no,1.0
GNL1,Mock,ZIKV,9.69047,10.0126,0.0471839,0.70405,no,0.70405
COX7A2L,Mock,ZIKV,117.941,121.872,0.047302,0.6294,no,0.6294
ITPK1,Mock,ZIKV,16.0366,16.5739,0.0475453,0.65875,no,0.65875
MGMT,Mock,ZIKV,5.40178,5.58283,0.0475604,0.78915,no,0.78915
GNB5,Mock,ZIKV,8.80049,9.09547,0.0475648,0.6879,no,0.6879
S100A10,Mock,ZIKV,0.48125,0.497418,0.0476742,1.0,no,1.0
ARHGAP29,Mock,ZIKV,0.437951,0.452667,0.0476812,1.0,no,1.0
RAC1,Mock,ZIKV,109.187,112.861,0.0477355,0.61165,no,0.61165
SLC25A41,Mock,ZIKV,1.28514,1.32837,0.047739,0.86185,no,0.86185
PHLPP1,Mock,ZIKV,16.7136,17.2762,0.047769,0.62675,no,0.62675
PTPRA,Mock,ZIKV,57.7745,59.7201,0.0477835,0.7071,no,0.7071
CD27,Mock,ZIKV,0.161394,0.166832,0.0478093,1.0,no,1.0
ABAT,Mock,ZIKV,75.4257,77.9698,0.0478593,0.62565,no,0.62565
SHC3,Mock,ZIKV,9.31689,9.63116,0.0478611,0.62285,no,0.62285
ZBTB5,Mock,ZIKV,15.1118,15.6222,0.0479243,0.63625,no,0.63625
TPTE2P5,Mock,ZIKV,0.721504,0.745881,0.0479389,0.8969,no,0.8969
HMGXB3,Mock,ZIKV,16.0697,16.6129,0.0479624,0.64705,no,0.64705
SNHG6,Mock,ZIKV,182.377,188.543,0.0479684,0.65585,no,0.65585
STYXL1,Mock,ZIKV,11.8504,12.2516,0.0480407,0.7076,no,0.7076
NME6,Mock,ZIKV,12.4963,12.9195,0.0480522,0.7282,no,0.7282
ZNF609,Mock,ZIKV,23.6316,24.4321,0.0480653,0.6148,no,0.6148
DNAH3,Mock,ZIKV,0.0116794,0.0120752,0.0480822,1.0,no,1.0
PNMAL2,Mock,ZIKV,3.94328,4.07701,0.0481156,0.71265,no,0.71265
CARKD,Mock,ZIKV,18.1316,18.7484,0.0482657,0.654,no,0.654
SCAND1,Mock,ZIKV,44.5829,46.1007,0.0482986,0.66955,no,0.66955
TMEM70,Mock,ZIKV,7.84333,8.11056,0.0483358,0.71625,no,0.71625
GRB2,Mock,ZIKV,40.4792,41.8622,0.0484659,0.6264,no,0.6264
DDX11L5,Mock,ZIKV,0.0377633,0.0390582,0.0486398,1.0,no,1.0
SRC,Mock,ZIKV,32.565,33.6849,0.0487784,0.62385,no,0.62385
STX16-NPEPL1,Mock,ZIKV,3.38889,3.50552,0.0488164,0.91175,no,0.91175
SEMA6B,Mock,ZIKV,30.3946,31.4421,0.0488794,0.6224,no,0.6224
SOX14,Mock,ZIKV,0.0591882,0.0612294,0.0489145,1.0,no,1.0
DIS3L2,Mock,ZIKV,15.3779,15.9093,0.049019,0.66565,no,0.66565
MGAT4A,Mock,ZIKV,4.08498,4.2263,0.0490663,0.6853,no,0.6853
ACTR5,Mock,ZIKV,6.59155,6.81968,0.0490863,0.70625,no,0.70625
ZFYVE20,Mock,ZIKV,12.6391,13.0783,0.0492824,0.62565,no,0.62565
DBNDD2,Mock,ZIKV,10.7096,11.0819,0.0492962,0.8522,no,0.8522
GLUD2,Mock,ZIKV,0.179971,0.186227,0.0492979,1.0,no,1.0
NDUFV2,Mock,ZIKV,68.0551,70.4223,0.0493291,0.64,no,0.64
CAMSAP1,Mock,ZIKV,39.9434,41.3361,0.0494432,0.5987,no,0.5987
TMEM132B,Mock,ZIKV,2.30617,2.38696,0.0496766,0.7015,no,0.7015
NELL1,Mock,ZIKV,1.88201,1.94799,0.0497143,0.7842,no,0.7842
ABCA2,Mock,ZIKV,15.2509,15.7859,0.0497442,0.6125,no,0.6125
CIAO1,Mock,ZIKV,26.487,27.4186,0.0498735,0.60835,no,0.60835
EIF3E,Mock,ZIKV,294.88,305.261,0.0499135,0.59685,no,0.59685
C17orf103,Mock,ZIKV,11.0209,11.4089,0.0499204,0.6392,no,0.6392
NSL1,Mock,ZIKV,2.72031,2.8161,0.0499269,0.6466,no,0.6466
CREB3,Mock,ZIKV,23.0739,23.887,0.0499652,0.839,no,0.839
ZNF582-AS1,Mock,ZIKV,2.27579,2.356,0.0499716,0.8337,no,0.8337
GMPS,Mock,ZIKV,36.4265,37.7138,0.0501025,0.6281,no,0.6281
SNW1,Mock,ZIKV,41.5495,43.019,0.0501432,0.6237,no,0.6237
CUX1,Mock,ZIKV,53.7298,55.6331,0.0502224,0.66555,no,0.66555
TMUB1,Mock,ZIKV,18.5236,19.1818,0.0503734,0.6821,no,0.6821
CCSAP,Mock,ZIKV,11.0864,11.4811,0.0504735,0.63055,no,0.63055
XRN2,Mock,ZIKV,45.6923,47.3216,0.0505469,0.6016,no,0.6016
TUBGCP4,Mock,ZIKV,16.3225,16.9052,0.0506036,0.89955,no,0.89955
PITPNM2,Mock,ZIKV,1.50147,1.55527,0.0507918,0.7321,no,0.7321
CLPTM1,Mock,ZIKV,36.1352,37.4334,0.0509237,0.613,no,0.613
ATRX,Mock,ZIKV,24.1017,24.9679,0.0509385,0.60015,no,0.60015
MRPL15,Mock,ZIKV,14.9027,15.4384,0.0509469,0.6646,no,0.6646
SFRP1,Mock,ZIKV,11.8603,12.2869,0.0509779,0.63145,no,0.63145
GBP5,Mock,ZIKV,0.0266715,0.027633,0.0510951,1.0,no,1.0
RTL1,Mock,ZIKV,0.367826,0.381137,0.051286,1.0,no,1.0
TM2D2,Mock,ZIKV,6.63754,6.87884,0.0515172,0.67535,no,0.67535
FUT4,Mock,ZIKV,0.77738,0.805658,0.0515461,0.79425,no,0.79425
CDHR2,Mock,ZIKV,0.312634,0.324025,0.0516326,1.0,no,1.0
CNOT1,Mock,ZIKV,38.6867,40.0974,0.0516717,0.60285,no,0.60285
LOC647859,Mock,ZIKV,1.21652,1.2609,0.0516903,0.91285,no,0.91285
GCH1,Mock,ZIKV,0.335958,0.34822,0.051721,1.0,no,1.0
FAU,Mock,ZIKV,431.984,447.775,0.0517949,0.6811,no,0.6811
FSTL4,Mock,ZIKV,0.416966,0.432213,0.0518139,1.0,no,1.0
LOC389634,Mock,ZIKV,1.2593,1.30535,0.0518142,0.8992,no,0.8992
HNF1A-AS1,Mock,ZIKV,0.17095,0.177204,0.0518362,1.0,no,1.0
G3BP2,Mock,ZIKV,70.317,72.8903,0.0518524,0.58455,no,0.58455
PLXDC2,Mock,ZIKV,12.784,13.2534,0.0520272,0.64935,no,0.64935
TDG,Mock,ZIKV,25.1627,26.0875,0.0520728,0.6025,no,0.6025
HSPA1A,Mock,ZIKV,5.03192,5.21689,0.0520804,0.7167,no,0.7167
